bik;name;coraccount;isactive;isbank;address
044579304;ООО КБ 'МИЛБАНК';30101810900000000304;1;1;МОСКВА, УЛ.НОВОСЛОБОДСКАЯ,20
046029312;Ф-Л АКБ 'ФОРА-БАНК' (ЗАО) В Г.РОСТОВ-НА-ДОНУ;30101810900000000312;1;1;РОСТОВ-НА-ДОНУ, УЛ.ПУШКИНСКАЯ,117
044585318;ОКЕАН БАНК (ЗАО);30101810900000000318;1;1;МОСКВА, КАНАТЧИКОВСКИЙ ПР-Д,1 СТР.1
044579375;МОСКОВСКИЙ ФИЛИАЛ ТАУРУС БАНКА (ЗАО);30101810900000000375;1;1;МОСКВА, КРАПИВЕНСКИЙ ПЕР.,4,СТР.1,ЗД.3
044585392;ООО 'ТАНДЕМБАНК';30101810900000000392;1;1;МОСКВА, ШЕЛЕПИХИНСКОЕ Ш.,11-1
044599399;ООО КБ 'РЕНЕССАНС';30101810900000000399;1;1;МОСКВА, МИЧУРИНСКИЙ ПР.,6-3
044585402;ОАО БАНК 'НАРОДНЫЙ КРЕДИТ';30101810900000000402;1;1;МОСКВА, УЛ.ДОЛГОРУКОВСКАЯ,9
044525408;АКБ 'ПЕРВЫЙ ИНВЕСТИЦИОННЫЙ' (ЗАО);30101810900000000408;1;1;МОСКВА, БЕСКУДНИКОВСКИЙ Б-Р,36-1
044599409;КБ 'РЕНЕССАНС КРЕДИТ' (ООО);30101810900000000409;1;1;МОСКВА, УЛ.КОЖЕВНИЧЕСКАЯ,14
044585415;КУ ЗАО 'МИРА-БАНК' - ГК 'АСВ';30101810900000000415;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
044525424;КБ 'АЛЬТА-БАНК' (ЗАО);30101810900000000424;1;1;МОСКВА, УЛ.2-Я БРЕСТСКАЯ,30
044585428;КУ ООО КБ 'МК БАНК';30101810900000000428;1;1;МОСКВА, КРУТИЦКИЙ ВАЛ,14
044583440;ООО КБ 'ЭКО-ИНВЕСТ';30101810900000000440;1;1;МОСКВА, УЛ.В.РАДИЩЕВСКАЯ,18 СТР.2
044579443;КБ 'ЭКОНОМИКС-БАНК' (ООО);30101810900000000443;1;1;МОСКВА, УЛ.МЯСНИЦКАЯ,46 СТР.1
044579456;ФИЛИАЛ 'МОСКОВСКИЙ' ОАО 'СКБ-БАНК';30101810900000000456;1;1;МОСКВА, УЛ.НИКОЛОЯМСКАЯ,40/22 СТР.4
044585460;ООО 'ЭКСПОБАНК';30101810900000000460;1;1;МОСКВА, УЛ.КАЛАНЧЕВСКАЯ,29 СТР.2
040037469;ФИЛИАЛ 'БАЙКОНУР' ОАО 'СОБИНБАНК';30101810900000000469;1;1;БАЙКОНУР, УЛ.СОВЕТСКОЙ АРМИИ,11
044585473;АКБ 'ГЛОБУС' (ОАО);30101810900000000473;1;1;МОСКВА, УЛ.БАХРУШИНА,10 СТР.1
044525495;ФИЛИАЛ ОАО 'МДМ БАНК' В Г.МОСКВА;30101810900000000495;1;1;МОСКВА, КОТЕЛЬНИЧЕСКАЯ НАБ.,33 СТР.1
044525521;АКБ МОСОБЛБАНК ОАО;30101810900000000521;1;1;МОСКВА, УЛ.БОЛЬШАЯ СЕМЕНОВСКАЯ,32 СТР1
044583521;ООО 'ВЕСТИНТЕРБАНК';30101810900000000521;1;1;МОСКВА, ВСПОЛЬНЫЙ ПЕР.,5 СТР.1
044585525;ФИЛИАЛ 'МОСКОВСКИЙ' БАНКА 'БОГОРОДСКИЙ' (ООО);30101810900000000525;1;1;МОСКВА, УЛ.КОСИНСКАЯ,11А
044525534;ОАО БАНК 'ЗАПАДНЫЙ';30101810900000000534;1;1;МОСКВА, УЛ.ПРОФСОЮЗНАЯ,8-1
040362539;АФИПСКИЙ ФИЛИАЛ БАНКА 'КЛИЕНТСКИЙ' (ОАО);30101810900000000539;1;1;СЕВЕРСКАЯ, УЛ.ЛЕНИНА,73
044583547;КБ 'ФИНАНСОВЫЙ СТАНДАРТ' (ООО);30101810900000000547;1;1;МОСКВА, УЛ.НИЖНЯЯ КРАСНОСЕЛЬСКАЯ,30
040349556;ЮЖНЫЙ ФИЛИАЛ ЗАО 'РАЙФФАЙЗЕНБАНК';30101810900000000556;1;1;КРАСНОДАР, УЛ.СЕВЕРНАЯ,311/1
044585567;АКБ 'ФЬЮЧЕР' (ОАО);30101810900000000567;1;1;МОСКВА, УЛ.СОЛЯНКА,13/3 СТР.1
040349569;АКБ 'КРЫЛОВСКИЙ' (ОАО);30101810900000000569;1;1;КРАСНОДАР, УЛ.9-ГО МАЯ 46А
044583576;ФИЛИАЛ НБ 'ТРАСТ' (ОАО) В Г.МОСКВА;30101810900000000576;1;1;МОСКВА, 1-Я УЛ.БУХВОСТОВА,12/11-20
040349585;ФИЛИАЛ N 2351 ВТБ 24 (ЗАО);30101810900000000585;1;1;КРАСНОДАР, УЛ.ИМ.ГОГОЛЯ,68
044583589;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ ООО'ДЕЛНА БАНК'-ГК АСВ;30101810900000000589;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
044525592;КУ ООО КБ 'ОГНИ МОСКВЫ' ГК 'АСВ';30101810900000000592;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
042202603;ВОЛГО-ВЯТСКИЙ БАНК СБЕРБАНКА РОССИИ;30101810900000000603;1;1;НИЖНИЙ НОВГОРОД, УЛ.ОКТЯБРЬСКАЯ,35
044599603;ЗАО 'ИПОТЕК БАНК';30101810900000000603;1;1;МОСКВА, УЛ.ЭЛЕКТРОЗАВОДСКАЯ,20 СТР.11
045773603;ЗАПАДНО-УРАЛЬСКИЙ БАНК ОАО 'СБЕРБАНК РОССИИ';30101810900000000603;1;1;ПЕРМЬ, УЛ.КУЙБЫШЕВА,66/1
042520607;БАЙКАЛЬСКИЙ БАНК СБЕРБАНКА РОССИИ;30101810900000000607;1;1;ИРКУТСК, УЛ.НИЖНЯЯ НАБЕРЕЖНАЯ,10
047106643;ТЮМЕНСКИЙ ФИЛИАЛ ТКБ ОАО;30101810900000000643;1;1;ТЮМЕНЬ, УЛ.РЕСПУБЛИКИ,196А
041909644;ОТДЕЛЕНИЕ N8638 СБЕРБАНКА РОССИИ;30101810900000000644;1;1;ВОЛОГДА, УЛ.ПРЕДТЕЧЕНСКАЯ,33
044579647;ЗАО 'ПРОБАНК';30101810900000000647;1;1;МОСКВА, КРАСНОХОЛМСКАЯ НАБ.,11 СТР.1
047102658;КБ 'СТРОЙЛЕСБАНК' (ООО);30101810900000000658;1;1;ТЮМЕНЬ, УЛ.РЕСПУБЛИКИ,65
044579663;АКБ 'ЛЭНД-БАНК' ЗАО;30101810900000000663;1;1;МОСКВА, 6-Й НОВОПОДМОСКОВНЫЙ ПЕР.,4
045209673;ОМСКОЕ ОТДЕЛЕНИЕ N 8634 ОАО 'СБЕРБАНК РОССИИ';30101810900000000673;1;1;ОМСК, УЛ.ЖУКОВА,4 КОР.1
044579676;АКИБ 'ОБРАЗОВАНИЕ' (ЗАО);30101810900000000676;1;1;МОСКВА, ЛЕНИНСКИЙ ПР.,63/2-1
044585677;КБ 'АКРОПОЛЬ' ЗАО;30101810900000000677;1;1;МОСКВА, ГРУЗИНСКИЙ ВАЛ,10,СТР.4
044579692;КБ 'МЕТРОПОЛЬ' ООО;30101810900000000692;1;1;МОСКВА, УЛ.ДОНСКАЯ,7 СТР.3
044583699;ООО 'ПРОКОММЕРЦБАНК';30101810900000000699;1;1;МОСКВА, УЛ.ТИМИРЯЗЕВСКАЯ,1
042202700;НИЖЕГОРОДСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810900000000700;1;1;НИЖНИЙ НОВГОРОД, УЛ.ПОЖАРСКОГО,20
042282702;НИЖЕГОРОДСКИЙ ФИЛИАЛ КБ 'НС БАНК' (ЗАО);30101810900000000702;1;1;НИЖНИЙ НОВГОРОД, УЛ.М.ГОРЬКОГО,52
040395702;ФИЛИАЛ МОРСКОГО БАНКА (ОАО) В Г.НОВОРОССИЙСК;30101810900000000702;1;1;НОВОРОССИЙСК, УЛ.СОВЕТОВ,19А
042227703;НИЖЕГОРОДСКИЙ Ф БАНКА 'ВОЗРОЖДЕНИЕ'(ОАО);30101810900000000703;1;1;НИЖНИЙ НОВГОРОД, УЛ.БЕЛИНСКОГО,106А
048327703;ФИЛИАЛ В Г.НАЛЬЧИК ОАО 'МИНБ';30101810900000000703;1;1;НАЛЬЧИК, УЛ.НОГМОВА,29
044959733;НОВГОРОДСКИЙ ФИЛИАЛ ОАО 'АК БАРС' БАНК;30101810900000000733;1;1;ВЕЛИКИЙ НОВГОРОД, УЛ.БОЯНА,7А
044030703;ФАКБ 'АБСОЛЮТ БАНК' (ОАО) В САНКТ-ПЕТЕРБУРГЕ;30101810900000000703;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.ШПАЛЕРНАЯ,54
047501703;КУ БАНК 'МОНЕТНЫЙ ДОМ' ОАО;30101810900000000703;1;1;ЧЕЛЯБИНСК, УЛ.СВОБОДЫ,83
047888704;ЯРОСЛАВСКИЙ ФИЛИАЛ ОАО АКБ 'РОСБАНК';30101810900000000704;1;1;ЯРОСЛАВЛЬ, УЛ.ПЯТНИЦКАЯ,6
040507705;ОАО'ДАЛЬНЕВОСТОЧНЫЙ БАНК';30101810900000000705;1;1;ВЛАДИВОСТОК, УЛ.ВЕРХНЕПОРТОВАЯ,27-А
048149705;СЕВЕРОБАЙКАЛЬСКИЙ ФИЛИАЛ ОАО АК 'БАЙКАЛБАНК';30101810900000000705;1;1;СЕВЕРОБАЙКАЛЬСК, УЛ.ПОЛИГРАФИСТОВ,10
046032707;ВОЛГОДОНСКИЙ Ф-Л БАНКА'ВОЗРОЖДЕНИЕ'(ОАО);30101810900000000707;1;1;ВОЛГОДОНСК, Б-Р ВЕЛИКОЙ ПОБЕДЫ,38-А
041106708;КОТЛАССКИЙ ФИЛИАЛ 'БАНК СГБ';30101810900000000708;1;1;КОТЛАС, УЛ.НЕВСКОГО,18-А
041806708;ВОЛГОГРАДСКИЙ ФИЛИАЛ АБ 'РОССИЯ';30101810900000000708;1;1;ВОЛГОГРАД, УЛ.ИМ.КАЛИНИНА,13
044206708;КУ ОАО 'ЛИПЕЦКОБЛБАНК' ГК 'АСВ';30101810900000000708;1;1;ЛИПЕЦК, ПЛ.ПЛЕХАНОВА,1
045306818;ОАО ИНВЕСТБАНК 'БЗЛ';30101810900000000818;1;1;БУЗУЛУК, УЛ.СПОРТИВНАЯ,Д17-А
047003710;КБ 'ТУЛЬСКИЙ РАСЧЕТНЫЙ ЦЕНТР' (ОАО);30101810900000000710;1;1;ТУЛА, УЛ.ЛЕЙТЕЙЗЕНА,12-Б
048580711;КАЛМЫЦКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810900000000711;1;1;ЭЛИСТА, УЛ.КЛЫКОВА,87
044225712;ЛИПЕЦКИЙ ФИЛИАЛ АБ 'РОССИЯ';30101810900000000712;1;1;ЛИПЕЦК, УЛ.ОКТЯБРЬСКАЯ,3
045773713;ФИЛИАЛ АКБ 'ФОРА-БАНК' (ЗАО) В Г.ПЕРМИ;30101810900000000713;1;1;ПЕРМЬ, КОМСОМОЛЬСКИЙ ПР.,1
049401716;ИЖЕВСКИЙ ФИЛИАЛ ОАО 'АК БАРС' БАНК;30101810900000000716;1;1;ИЖЕВСК, УЛ.М.ГОРЬКОГО,79
044030716;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ООО КБ 'ГЕФЕСТ';30101810900000000716;1;1;САНКТ-ПЕТЕРБУРГ, 8-Я ЛИНИЯ В.О.,19,ЛИТ.А,П.10-Н
047888717;ЯРОСЛАВСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810900000000717;1;1;ЯРОСЛАВЛЬ, УЛ.ПОБЕДЫ,28А
040349718;ЗАО 'КУБАНЬТОРГБАНК';30101810900000000718;1;1;КРАСНОДАР, УЛ.ИМ.СТАСОВА,176
047900719;ФИЛИАЛ ОАО АКБ 'НОВАЦИЯ' В П.ЭНЕМ;30101810900000000719;1;1;ЭНЕМ, УЛ.ЧКАЛОВА,26
046913719;ФИЛИАЛ ОАО 'ВБРР' В Г.СТРЕЖЕВОЙ;30101810900000000719;1;1;СТРЕЖЕВОЙ, 4 МКР-Н,402А,ПОМ.10
045004720;ФКБ 'ПЕТРОКОММЕРЦ' В Г. НОВОСИБИРСКЕ;30101810900000000720;1;1;НОВОСИБИРСК, УЛ.ФРУНЗЕ,86
044442722;МАГАДАНСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810900000000722;1;1;МАГАДАН, ПР.КАРЛА МАРКСА,40
045655722;ФАКБ'ИНВЕСТТОРГБАНК' (ОАО) 'ПЕНЗЕНСКИЙ';30101810900000000722;1;1;ПЕНЗА, УЛ.К.МАРКСА,34
048580724;ОАО ККБ 'КРЕДИТБАНК';30101810900000000724;1;1;ЭЛИСТА, УЛ.НЕЙМАН,3А
045019724;КУЙБЫШЕВСКИЙ ФИЛИАЛ АКБ 'ЛАНТА-БАНК' (ЗАО);30101810900000000724;1;1;КУЙБЫШЕВ, КВАРТАЛ 1,ДОМ 29
048860726;ФИЛИАЛ 'ДЖЕЙ ЭНД ТИ БАНК'(ЗАО)-'ЙОШКАР-ОЛА';30101810900000000726;1;1;ЙОШКАР-ОЛА, УЛ.ПОДОЛЬСКИХ КУРСАНТОВ,1
047102726;ТЮМЕНСКИЙ ФИЛИАЛ ООО 'ВНЕШПРОМБАНК';30101810900000000726;1;1;ТЮМЕНЬ, УЛ.ВОКЗАЛЬНАЯ,1-3/1
048327729;ФИЛИАЛ 'НАЛЬЧИКСКИЙ' КБ МКБ (ООО);30101810900000000729;1;1;НАЛЬЧИК, ПР.ШОГЕНЦУКОВА,16
041501729;БРЯНСКИЙ ФИЛИАЛ ТКБ ОАО;30101810900000000729;1;1;БРЯНСК, УЛ.ПРОЛЕТАРСКАЯ,1
044030729;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ОАО 'РОСДОРБАНК';30101810900000000729;1;1;САНКТ-ПЕТЕРБУРГ, МАНЕЖНЫЙ ПЕР.,2,Л.А,ПОМ.3Н,4Н
044585729;КУ АКБ 'ИНВЕСТБАНК' (ОАО)-ГК 'АСВ';30101810900000000729;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
042908731;КАЛУЖСКИЙ ФИЛИАЛ ТКБ ОАО;30101810900000000731;1;1;КАЛУГА, УЛ.КРОПОТКИНА,2
040349734;Ф-Л 'КРАСНОДАРСКИЙ' ОАО 'БАЛТИНВЕСТБАНК';30101810900000000734;1;1;КРАСНОДАР, УЛ.СЕВЕРНАЯ,311
044442735;Ф-Л 'МАГАДАНСКИЙ' ООО КБ 'АДМИРАЛТЕЙСКИЙ';30101810900000000735;1;1;МАГАДАН, УЛ.ПРОЛЕТАРСКАЯ,108
044525738;ЗАО АБ 'КАПИТАЛ';30101810900000000738;1;1;МОСКВА, 5-Й ДОНСКОЙ ПР-Д,21-Б СТР.10
048073739;ОАО 'СОЦИНВЕСТБАНК';30101810900000000739;1;1;УФА, УЛ.ЗАКИ ВАЛИДИ,42
040173739;ФИЛИАЛ НБ 'ТРАСТ' (ОАО) В Г.БАРНАУЛ;30101810900000000739;1;1;БАРНАУЛ, УЛ.ИНТЕРНАЦИОНАЛЬНАЯ,140
048702739;КОМИ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810900000000739;1;1;СЫКТЫВКАР, УЛ.ПЕРВОМАЙСКАЯ,112/1
047102739;ФИЛИАЛ 'ТЮМЕНСКИЙ' ЗАО КБ 'РОСИНТЕРБАНК';30101810900000000739;1;1;ТЮМЕНЬ, УЛ.50 ЛЕТ ОКТЯБРЯ,26/3
049706740;ЧУВАШСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810900000000740;1;1;ЧЕБОКСАРЫ, УЛ.К.МАРКСА,52
044583741;ЦЕНТРАЛЬНЫЙ ФИЛИАЛ ОАО 'БАЛТИЙСКИЙ БАНК';30101810900000000741;1;1;МОСКВА, КОМСОМОЛЬСКАЯ ПЛ.,6
040708744;КБ 'КОНТИНЕНТАЛЬ'ООО;30101810900000000744;1;1;ЖЕЛЕЗНОВОДСК, П.ИНОЗЕМЦЕВО,УЛ.ГАГАРИНА,209
046401745;ФОАО 'ДАЛЬНЕВОСТОЧНЫЙ БАНК' 'САХАЛИНСКИЙ';30101810900000000745;1;1;ЮЖНО-САХАЛИНСК, УЛ.АМУРСКАЯ,53
049514745;ООО 'ХАКАССКИЙ МУНИЦИПАЛЬНЫЙ БАНК';30101810900000000745;1;1;АБАКАН, УЛ.ХАКАССКАЯ,73
047169745;Ф-Л ОАО ХАНТЫ-МАНСИЙСКИЙ БАНК НИЖНЕВАРТОВСК;30101810900000000745;1;1;НИЖНЕВАРТОВСК, УЛ.МУСЫ ДЖАЛИЛЯ,10
044030745;СЕВЕРО-ЗАПАДНЫЙ ФИЛИАЛ ОАО 'АК БАРС' БАНК;30101810900000000745;1;1;САНКТ-ПЕТЕРБУРГ, ПОВАРСКОЙ ПЕР.,2
043601745;Ф. 'САМАРА' ЗАО 'БАНК РУССКИЙ СТАНДАРТ';30101810900000000745;1;1;САМАРА, УЛ.АВРОРЫ,150
044959746;ОАО УКБ 'НОВОБАНК';30101810900000000746;1;1;ВЕЛИКИЙ НОВГОРОД, НАБ.РЕКИ ГЗЕНЬ,11
049033746;ОАО АКБ 'АДАМОН БАНК';30101810900000000746;1;1;ВЛАДИКАВКАЗ, УЛ.СТАНИСЛАВСКОГО,10
041117746;Ф-Л 'АРХАНГЕЛЬСКИЙ' ОАО 'БАЛТИНВЕСТБАНК';30101810900000000746;1;1;АРХАНГЕЛЬСК, ПР.ТРОИЦКИЙ,20
048952750;МОРДОВСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810900000000750;1;1;САРАНСК, УЛ.СОВЕТСКАЯ,47А
043207750;КЕМЕРОВСКИЙ Ф-Л ОАО КБ'АГРОПРОМКРЕДИТ';30101810900000000750;1;1;КЕМЕРОВО, УЛ.ДЗЕРЖИНСКОГО,14
048268751;ООО КБ 'ПРЕСТИЖКРЕДИТБАНК';30101810900000000751;1;1;ДЕРБЕНТ, ПЕР.ЧАПАЕВА,23А
044599755;ЗАО 'ТУСАРБАНК';30101810900000000755;1;1;МОСКВА, УЛ.ВЕРХНЯЯ РАДИЩЕВСКАЯ,17/2 С2
044030758;ОАО'ВИТАБАНК';30101810900000000758;1;1;САНКТ-ПЕТЕРБУРГ, ПР.НЕПОКОРЕННЫХ,17-4,ЛИТ.В
044030761;СПБ ФИЛИАЛ АКБ 'ЛАНТА-БАНК' (ЗАО);30101810900000000761;1;1;САНКТ-ПЕТЕРБУРГ, ПЛ.КАРЛА ФАБЕРЖЕ,8,ЛИТ.А
045004762;НОВОСИБИРСКИЙ ФИЛИАЛ ОАО 'БАНК МОСКВЫ';30101810900000000762;1;1;НОВОСИБИРСК, УЛ.КАМЕНСКАЯ,30
049209767;ЗАО 'ИК БАНК';30101810900000000767;1;1;КАЗАНЬ, УЛ.ВИШНЕВСКОГО,24
044525767;ЗАО 'КРЕДИТ ЕВРОПА БАНК';30101810900000000767;1;1;МОСКВА, ОЛИМПИЙСКИЙ ПР.,14
043209770;ООО 'НОВОКИБ';30101810900000000770;1;1;НОВОКУЗНЕЦК, УЛ.КИРОВА,69
044583770;'БМВ БАНК' ООО;30101810900000000770;1;1;МОСКВА, ЛЕНИНГРАДСКОЕ Ш.,39А СТР.1
040173771;ООО КБ 'АЛТАЙКАПИТАЛБАНК';30101810900000000771;1;1;БАРНАУЛ, УЛ.Л.ТОЛСТОГО,38А
049205772;АКБ 'ЗАРЕЧЬЕ'(ОАО);30101810900000000772;1;1;КАЗАНЬ, УЛ.ЛУКНИЦКОГО,2
045805772;ПСКОВСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810900000000772;1;1;ПСКОВ, УЛ.НЕКРАСОВА,44А
044579773;АКБ 'КРОСНА-БАНК' (ОАО);30101810900000000773;1;1;МОСКВА, УЛ.ПРЕСНЕНСКИЙ ВАЛ,Д.27
044030774;ФИЛИАЛ ОАО АКБ 'ЮГРА' В Г. САНКТ-ПЕТЕРБУРГЕ;30101810900000000774;1;1;САНКТ-ПЕТЕРБУРГ, СУВОРОВСКИЙ ПР.,54
044959775;ЗАО НКБ 'СЛАВЯНБАНК';30101810900000000775;1;1;ВЕЛИКИЙ НОВГОРОД, УЛ.ЧЕРЕМНОВА-КОНЮХОВА,12
047888775;ЯРОСЛАВСКИЙ ФКБ 'СЕВЕРНЫЙ КРЕДИТ' (ОАО);30101810900000000775;1;1;ЯРОСЛАВЛЬ, КОТОРОСЛЬНАЯ НАБ.,22/10
043207776;ООО 'БАНК РБ';30101810900000000776;1;1;КЕМЕРОВО, ПР.СОВЕТСКИЙ,56
041806779;Ф-Л ГПБ (ОАО) В Г.ВОЛГОГРАДЕ;30101810900000000779;1;1;ВОЛГОГРАД, ПР. ИМ.В.И.ЛЕНИНА,56А
049706779;ФИЛИАЛ N19 АКБ МОСОБЛБАНК ОАО;30101810900000000779;1;1;ЧЕБОКСАРЫ, УЛ.УНИВЕРСИТЕТСКАЯ,11 ПОМ.N1
042422782;ФИЛИАЛ 'КИНЕШЕМСКИЙ'АКБ 'ИНВЕСТТОРГБАНК';30101810900000000782;1;1;КИНЕШМА, УЛ.МАРШАЛА ВАСИЛЕВСКОГО,4
045209783;ОАО 'ПЛЮС БАНК';30101810900000000783;1;1;ОМСК, ГАЗЕТНЫЙ ПЕРЕУЛОК,6
045279786;ЗАО КБ 'МИРАФ-БАНК';30101810900000000786;1;1;ОМСК, УЛ.ФРУНЗЕ, 54
041501787;БРЯНСКИЙ ФИЛИАЛ АПБ 'СОЛИДАРНОСТЬ';30101810900000000787;1;1;БРЯНСК, УЛ.ФОКИНА,29
046614787;СМОЛЕНСКИЙ ФИЛИАЛ ОАО АКБ 'СМОЛЕВИЧ';30101810900000000787;1;1;СМОЛЕНСК, УЛ.ГЕРЦЕНА,1-А
044030787;ФКБ 'МОСКОММЕРЦБАНК' (ОАО) Г.С-ПЕТЕРБУРГ;30101810900000000787;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.ЧАПАЕВА,15,ЛИТ.3
044030790;ОАО БАНК 'САНКТ-ПЕТЕРБУРГ';30101810900000000790;1;1;САНКТ-ПЕТЕРБУРГ, МАЛООХТИНСКИЙ ПР.,64,ЛИТ.А
041501790;ФИЛИАЛ БРЯНСКИЙ ОАО 'ЮНИКОРБАНК';30101810900000000790;1;1;БРЯНСК, УЛ.ОКТЯБРЬСКАЯ,9
046126793;РЯЗАНСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810900000000793;1;1;РЯЗАНЬ, УЛ.СВОБОДЫ,58
046577795;ОАО 'УБРИР';30101810900000000795;1;1;ЕКАТЕРИНБУРГ, УЛ.САККО И ВАНЦЕТТИ,67
048209796;КУ ООО 'БИЗНЕСБАНК' ГК 'АСВ';30101810900000000796;1;1;МАХАЧКАЛА, УЛ.И.КАЗАКА,35А
046015797;КУ ОАО АБ 'ЮЖНЫЙ ТОРГОВЫЙ БАНК';30101810900000000797;1;1;РОСТОВ-НА-ДОНУ, УЛ.БОЛЬШАЯ САДОВАЯ,77/24
049205798;АКБ 'БТА-КАЗАНЬ' (ОАО);30101810900000000798;1;1;КАЗАНЬ, УЛ.ИБРАГИМОВА,58
046614800;ФИЛИАЛ АКБ 'ИНТРАСТБАНК' (ОАО) В Г.СМОЛЕНСКЕ;30101810900000000800;1;1;СМОЛЕНСК, УЛ.БАГРАТИОНА,27
048606805;СОРТАВАЛЬСКИЙ ФИЛИАЛ ОАО БАНК 'ОНЕГО';30101810900000000805;1;1;СОРТАВАЛА, УЛ.КАРЕЛЬСКАЯ,27
042406805;ИВАНОВСКИЙ ФИЛИАЛ ЗАО 'ГРИНФИЛДБАНК';30101810900000000805;1;1;ИВАНОВО, УЛ.МАРИИ РЯБИНИНОЙ,5
044599810;'ИНТЕРАКТИВНЫЙ БАНК' (ООО);30101810900000000810;1;1;МОСКВА, КОМСОМОЛЬСКИЙ ПР.,32
044705811;ФИЛИАЛ ОАО БАНК ВТБ В Г. МУРМАНСКЕ;30101810900000000811;1;1;МУРМАНСК, УЛ.ВОРОВСКОГО,5/23
044030813;ФИЛИАЛ КБ 'МСБ' (ООО) В Г.САНКТ-ПЕТЕРБУРГЕ;30101810900000000813;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.ВОРОНЕЖСКАЯ,5,ЛИТЕР А
040349815;КРАСНОДАРСКИЙ ФИЛИАЛ ОАО 'РОСДОРБАНК';30101810900000000815;1;1;КРАСНОДАР, УЛ.ОРДЖОНИКИДЗЕ,41
043735821;ООО КБ 'КЕТОВСКИЙ';30101810900000000821;1;1;КЕТОВО, УЛ.КРАСИНА,19
045209822;ОМСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810900000000822;1;1;ОМСК, УЛ.ФРУНЗЕ,52
047528823;Ф-Л 'ЧЕЛЯБИНСК' АКБ 'РОСЕВРОБАНК' (ОАО);30101810900000000823;1;1;ЧЕЛЯБИНСК, ПР.ПОБЕДЫ,168
044705824;ФИЛИАЛ ОАО 'ОФК БАНК' БАРЕНЦ В МУРМАНСКЕ;30101810900000000824;1;1;МУРМАНСК, УЛ.МАРАТА,26
044030826;ОАО БАНК 'ОБЪЕДИНЕННЫЙ КАПИТАЛ';30101810900000000826;1;1;САНКТ-ПЕТЕРБУРГ, Б.САМПСОНИЕВСКИЙ ПР.,68,ЛИТ.Н
043601826;Ф-Л 'САМАРСКИЙ' АКИБ 'ОБРАЗОВАНИЕ' (ЗАО);30101810900000000826;1;1;САМАРА, УЛ.АЛЕКСЕЯ ТОЛСТОГО,116В
042520827;АКБ 'РАДИАН' (ОАО);30101810900000000827;1;1;ИРКУТСК, УЛ.СОВЕТСКАЯ,3
044583835;ООО КБ 'ФИНАНС БИЗНЕС БАНК';30101810900000000835;1;1;МОСКВА, УЛ.СОЛЯНКА,3 СТР.2
044030839;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ОАО КБ 'ВОСТОЧНЫЙ';30101810900000000839;1;1;САНКТ-ПЕТЕРБУРГ, ЛИГОВСКИЙ ПР.,108 ЛИТ.Б
047501839;ЧЕЛЯБИНСКИЙ ФИЛИАЛ ОАО 'НБК-БАНК';30101810900000000839;1;1;ЧЕЛЯБИНСК, УЛ.КИРОВА,130,А/Я 10226
046032846;ОАО КБ 'МАКСИМУМ';30101810900000000846;1;1;ВОЛГОДОНСК, УЛ.ЧЕРНИКОВА,3
044525848;ОАО АКБ 'СВЯЗЬ-БАНК';30101810900000000848;1;1;МОСКВА, УЛ.НОВОРЯЗАНСКАЯ,31/7-2
044583848;ОАО 'БАНК ФИНСЕРВИС';30101810900000000848;1;1;МОСКВА, НАБ.ТАРАСА ШЕВЧЕНКО,23А
045209848;ФКБ 'МОСКОММЕРЦБАНК' (ОАО) Г.ОМСК;30101810900000000848;1;1;ОМСК, 10ЛЕТОКТЯБРЯ117/ХМЕЛЬНИЦКОГО48
045209851;ОМСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810900000000851;1;1;ОМСК, УЛ.ЧАПАЕВА,71
042202852;ФКБ 'ЮНИАСТРУМ БАНК' В НИЖНЕМ НОВГОРОДЕ;30101810900000000852;1;1;НИЖНИЙ НОВГОРОД, УЛ.ОШАРСКАЯ,16
